,Unnamed: 0,text,useful,business_id,cool,review_id,date,stars_x,funny,user_id,sentiment_score,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,categories
1,1992090,"b'First thought that comes to mind about the Red Rock for me is ""Wow.""  Posh, luxurious in its own way, there are too many good adjectives to describe Station\'s finest casino in the land.  Its places like the Red Rock that will eventually lead people off the overrated strip and into places like this and Green Valley Ranch.\n\nSituated near the Red Rock Canyon, this secluded resort may seem far from a lot of things, but as a boutique resort, they have all the bases covered for people with all kinds of interest.  Ever since its expansion of the second tower at the end of 2006, the dramatic difference can be felt in the hotel\'s beautiful rooms and expanded convention space.\n\nThis is a locals casino destination and becoming more and more popular by the day.  Virtually everything is great here, from the food to the pool to the relaxed casino.  Nightlife is decent with plenty of eye candy over at Cherry Nightclub and the trendy restaurants within the casino are great.  Suites are spacious, well decorated, and very comfortable.  And by comfortable, I mean probably one of the best beds I\'ve ever slept in.\n\nFew resort properties like this have impressed me to the magnitude that Red Rock has.  This place has it all and is an ideal family destination with plenty of food options (larger food court), a fabulous theater, and probably one of the best bowling alleys in Vegas.  Comped players will enjoy their stay, in addition to the visitors who are just looking for a place to get away.  As one of Vegas\' most underrated properties, the Red Rock is without a doubt one of the town\'s best.'",9,RhEvP5flF6KoPriMHmVYGg,9,b'xHArSOVpxZ5XdGP4sMVLUg',b'2008-04-25',5,4,ysCBsXWPB-LAiewVS3jZfQ,53,"""Red Rock Casino Resort & Spa""",South Summerlin,"""11011 W Charleston Blvd""",Las Vegas,NV,89135,36.15641263,-115.3328469,3.5,1424,1,Hotels & Travel;Casinos;Beauty & Spas;Hotels;Day Spas;Event Planning & Services;Arts & Entertainment
2,2054790,"b""One of the Montreal's most well known steakhouses became the site of our most epic dinner during my friend's bachelor party weekend. In the midst of planning for the dinner, there was a tossup decision between this place and cross town rival Gibby's (http://www.yelp.ca/biz/gibbys-restaurant-montreal). The deliberation ended with Queue de Cheval for one thing: amazing service. From the phone reservation to greeting us at the door to the end of the meal, they did one heck of a job in accommodating our party of 12 hungry men.\n\nFrom the outside into the lobby, it's easy to see how beautiful this restaurant really is. In true steakhouse fashion, there are various cuts of meat from all parts of the world on display, something a true meat connoisseur can surely appreciate. We were able to get a spot on the second floor facing the street and the restaurant was like many other upscale steakhouses: trendy decor, well dressed patrons and wait staff, a lively ambiance just buzzing with activity. \n\nGenerally speaking, the food always takes precedence in any restaurant but in places like this, service is of the utmost importance. The wait staff was quick and handled everything with ease, we almost never had to ask for anything as water was filled quickly, bread was refilled automatically, and there was never any attitude. Our main waiter was sharp, humorous, and extremely knowledgeable about virtually every item on the menu and was able to make some killer recommendations for drinks and food. We decided to pass on their appetizers, a majority of which would sully our carnivorous appetite for the one thing we came for - steak. Almost all of us were sold on the 20oz Lou's Cut ($54), which is the place's most popular steak.\n\nAlong with the steak we ordered multiple sides of creamed corn ($12), truffle and parmesan fries ($7), garlic mashed potatoes ($5), along with a heaping of steak sauces: veal and truffle reduction ($6), cognac peppercorn ($6), and a cabernet sauvignon demi glace ($6) and staring at us was a hell of a meal.\n\nEverything was fantastic. The creaminess of the garlic mash, coupled by the delicious sauteed garlic spinach was melt in your mouth good. There were multiple foodgasms galore over the Lou's Cut, a hearty Colorado imported hunk of steak heaven in it's medium rare glory, juicy and went great with everything. The steak sauces weren't even all that necessary, but once added, there was no going back. Every bite was enhanced, the flavors were so rich, it was just the perfect amount of food; life was suddenly perfect.   \n\nAlong with the Australian red and whites we sipped throughout the night, including 4 orders every side and a Lou's cut, the price we paid (sans the bachelor of course) was a very reasonable $82 per person. The conversation was as excellent as the food which was stellar as the service. Steakhouses might feel a tad more expensive in Montreal, mainly due to the importing of all of the meat, but when in town, this is one of the best places for steak period.\n\nHere's a parting thought for everyone: http://www.yelp.ca/biz_photos/Ek4sVcvmACWp8P1yizjwZg?select=NCkeuXRvI3XEOftyy2x7EQ""",8,Ek4sVcvmACWp8P1yizjwZg,8,b'w6r9LJ_MA6-fJeIVgUZL7g',b'2011-10-02',5,4,ysCBsXWPB-LAiewVS3jZfQ,51,"""Queue de Cheval""",Ville-Marie,"""1181 Rue de la Montagne""",Montréal,QC,H3G 1Z2,45.4971983,-73.5732314,3,135,1,Restaurants;Steakhouses
3,1992093,"b'Spacious, modern, clean are just some of the reasons why Red Rock Lanes is the best place to bowl in Las Vegas. From every strike to a gutter ball, I\'ve loved my every experience here, which is especially impressive since I\'m hardly an avid bowler. This ""bowling alley"" is just one of the many reasons I can\'t stop gushing over the awesomeness that is the Red Rock (http://www.yelp.com/writeareview/biz/RhEvP5flF6KoPriMHmVYGg?return_url=%2Fbiz%2FRhEvP5flF6KoPriMHmVYGg).\n\nFolks who are used to divey bowling halls are in for a treat at Red Rock Lanes. The aura commands an immediate sophistication, perfect for bowlers of all levels and even the non-bowlers, proving there really is a little something here for everyone. This isn\'t the bowling hall that Roy Munson played in (http://www.gapintelligence.com/wp-content/uploads/2009/08/munson.jpg), it\'s the tricked out version appropriate for all ages with over 70 lanes.\n\nThere is plenty of dedicated space per lane, comfy seats for big groups, and lots of tables for folks just looking to grab a bite. The catering is a tad expensive (bowling isn\'t exactly cheap either) but this is Summerlin, not Fremont. As with most larger bowling alleys, there is an arcade, big and extensive with most of the latest games. I only wish this place was around when I was a little kid.\n\nWhat put Red Rock over the top for me was their VIP bowling area. Granted I thought it was a silly (read: hilarious) take for a bowling experience, having experienced it myself I can\'t say enough amazing things about this segregated portion of the place. The ambient lighting was totally club worthy and the lanes are truly apart from the rest of the venue. There is something comical yet interesting about sipping cocktails and sitting on plush furniture while watching someone bowl. But to suggest that it\'s not fun (especially in good company) would be blasphemy.\n\nMidnight bowling after a movie in the nearby theaters is a great way to spend an evening without having to go to the strip. I\'ve brought many bowler enthusiasts to Red Rock Lanes and many of them have arrived at the same conclusion as I:  ""This place is amazing.""'",5,pQL52VHs4i3-y7zq81kFng,5,b'-384TwdQBUMFZLn9TFIvRA',b'2011-09-19',5,2,ysCBsXWPB-LAiewVS3jZfQ,47,"""Red Rock Lanes""",South Summerlin,"""11011 W Charleston Blvd""",Las Vegas,NV,89135,36.154884,-115.335654,3.5,146,1,Active Life;Bowling
4,1992162,"b""Upstairs is Montreal's finest jazz venue and one of the city's local gems. Its a small and intimate, a perfect spot for any date and a fun way to spend an evening sipping on drinks, grabbing a bite, and listening to some of the best live music in the area. \n \nJoel Giberovitch opened this neat little jazz joint nearly 20 years ago, which has gained a notable amount of popularity, especially in the last decade. His inspirations from his past  trips to legendary New York jazz are an obvious influence in the makeup of his decor, which include wooden panels, brick walls, a lengthy yet cozy bar, and classy linens draping each table. If that doesn't establish the mood, I don't know what does. Seating is tight of course, but group dining is very possible here; I would highly recommend reservations.\n\nThough it's been touted as a fun lunch spot, I'm more of a fan during their showcase nights which happen every Friday and Saturday. There is usually a cover charge before midnight, which was about $5 last time I checked. Groups of 4 or more are almost guaranteed a wait, but if you don't listen to jazz often, then take it like a champ and wait it out.\n\nIf the music isn't worth it (but of course it is), then consider the food and the drinks. Much of the menu is distinctly American, with quite few dishes named after notable states in the South, the birth place of jazz. Another portion of the menu is tapas, which is more bar food (nachos, quesadillas, fries, etc.) than they are classic Spanish small plates. I've enjoyed their food overall, as I've had good results with their pappardelle verona, their New Orleans filet mignon, and their array of tasty burgers. Try any of their martinis or get a wine to be paired with the food.\n\nThen of course there's the music. Live jazz doesn't have to be during Montreal Jazz Festival, it can be had here on a much more casual level. The music has always taken precedence and has been a treat every time. I could probably not even eat anything and just sit to enjoy the performances, which vary from a wide range of local and visiting musicians.\n\nI think very highly of this place and hope it continues to do well. I haven't gone to Montreal as often lately and want Upstairs to keep the drinks flowing and the music going. If only I could write their name upside down (see pics for reference).""",7,gZf3RWyaydT8bAK5yw-5xQ,4,b'ygOqwSP20pttX76MPUe3rw',b'2012-01-11',5,5,ysCBsXWPB-LAiewVS3jZfQ,46,"""Upstairs Jazz Bar & Grill""",Ville-Marie,"""1254 Rue Mackay""",Montréal,QC,H3G 2H4,45.4953218,-73.5764586,4,69,1,Arts & Entertainment;Nightlife;Jazz & Blues
5,1992163,"b""The Wynn just knows how to do it right.  Much like the the only 5 star hotel in Vegas, Tryst manages to keep itself above the rest of the competition for being one of the best places in Vegas to party.  With a very organized staff, excellent management, awesome decor, with an outstanding array of music and with plenty of diverse eye candy, it doesn't really get much better than this.\n\nLike all Vegas nightclubs, getting in touch with a promoter is essential.  Unless one has been in the front of the line for awhile, its the best option to get in here before the wait becomes too overwhelming.  Having a lot of girls in the group doesn't hurt either, but I digress.\n\nThe club is beautiful. The posh interior is a great mix of chic with a dash of class.  Ample plush lounges surround the dance floor and the place is definitely on par with the Wynn's sophisticated theme.  Even the bathrooms which I first predicted to be disgusting and barfed up, were clean and well maintained with attendants.\n\nGetting to the bar is not difficult on some nights (like Thursday), but on the packed weekends it becomes more of a chore than anything.  The best bet would be to secure a table before hand and ordering from a cocktail waitress.  At least there is a spot to dump your stuff (if you avoid the $5.00 coat check) and someone who can bring drinks while you and your group are busting a move on the dance floor.  Just don't expect the prices to be anywhere near decent ($12+ per cocktail) but at least the drinks are strong.\n\nDancing here is not as cramped as some other places are along the strip and the music is an excellent mix of everything from Top 40s, Hip Hop, Trance, House, Latin, and Indian music.  Typically they have an outside celebrity DJ scratching up some fresh beats and rarely does it sound like someone is just playing CDs.  Speaking of celebrities, don't be surprised at any random sightings as it is Vegas after all.  A guaranteed find is usually on a weekend night in a VIP booth that is sealed off with a red velvet and a couple of bodyguards -- which usually means they're guarding someone important.\n\nI still remember when this place was called La Bete.  With some minor renovations, the folks have done a tremendous job in creating the ultimate nightlife spot in Las Vegas.""",2,EVxY3Vcc-4uavsq2CQsk3g,1,b'x1epgeJ3FmWcThdippPbJg',b'2010-04-30',5,0,ysCBsXWPB-LAiewVS3jZfQ,45,"""Tryst Nightclub""",The Strip,"""3131 South Las Vegas Blvd""",Las Vegas,NV,89109,36.12681141,-115.1674016,3.5,984,0,Nightlife;Dance Clubs
6,2054748,"b'""Cuisine indienne"" as its called in these parts, was a something I was craving for badly during one of my last trips to Montreal. Already a city filled with so many ethnic options, Taj was literally the closest Indian place near our hotel. There are almost always questions for me before I head out to a new place: Is it local? Who goes there? What are the prices? How is the food? etc. Without consultation of my group due to my affinity for Indian cuisine, I immediately set forth for Le Taj and never looked back. \n\nIt so happened to be during their lunch buffet hour, which at that time was priced at $12.95. Even before the clock struck noon, the place was crowded enough to warrant a wait for 4. While I waited I noticed how clean and modern the restaurant was. Some gourmet Indian establishments prefer the maharaja palatial look, where as Le Taj was simple, elegant, and sophisticated.\n\nThe buffet was wonderfully presented. Everything from the serving spoon to the trays they were served in were immaculate. There was a service person on hand to wipe away any immediate spills and adjust items if they were put out of place. I thought the job was a bit tedious and unnecessary initially, but it really does make a difference for how people perceive lunch hour gluttony in buffet form.\n\nThere was an amazing slew of options, with an adequate veggie to meat ratio along with some stellar desserts and sides. All of this food was presented in an open window where someone in the back was baking fresh naan (to be served table side) and dangling along a skewer was some freshly made tandoori chicken. I couldn\'t stop eating the fish curry here, it was perfectly flaky, the curry was rich without all the excess oil. I was also a very impressed with their lamb vindaloo, which was a little bit sweet and a lot savory, I went for seconds only moments after gobbling the first go-around. The naan was fluffy and even fragrant; a puffy bit of goodness that was a great complement to the meal. With the exception of rasmalai and burfi, I am not one for desserts, however the mini-grenade sized galub jamuns were as stellar as I\'ve ever had.\n\nService was quick and professional. They were attentive throughout the experience and were awesome all around. They were also armed with individual credit card machines, which made it an easy process to check out and pay without hassle.\n\nI\'ve been back several times since and I\'ve been quite satisfied each time. The buffet has since surged to $14.95, but with that the options have also been souped up as well. I\'ve eaten some scrumptious veggie dishes (veggie samosa, fried cauliflower, sag paneer, aloo gobi, eggplant) and some excellent meat curries (goat biriyani, sag murgh, chicken makhani), which have all been delicious enough to give this place my blessing.'",12,82fdk8YOZ67hl_t66BydzA,6,b'K14of8X9EEzs0l9H5E9kcw',b'2012-02-22',5,5,ysCBsXWPB-LAiewVS3jZfQ,42,"""Le Taj""",Ville-Marie,"""2077 Rue Stanley""",Montréal,QC,H3A 1R7,45.501105,-73.5766574,4,191,1,Indian;Vegetarian;Vegan;Restaurants
7,2054775,"b""This wonderful local market is a must visit for all. Whether you're searching for local produce, people watching, or looking for a scene to validate Quebec as a truly bilingual society in Canada, there is no better place to do it. In short, it is some of the best things in Quebec all available in one roof.\n\nMarche Jean-Talon is nothing short of amazing. It's bustling, buzzing with activity on all fronts, and is about as local of a scene as one can get. There are meat butchers, cupcakes and other desserts, herbs and spices galore, endless aisles of regional produce, aromatic breads, cheese and flower shops, seafood etc. Whatever it is, expect high quality stuff. This market just gets better for me each time I'm here.\n\nI love the fruit samples, I've had some of the sweetest baby tomatoes, grapes, and oranges I've ever eaten. I also love some of their cupcakes from the local bakeries (http://www.yelp.ca/biz_photos/Y5-Gphj7DNIav1ZADUip-A?select=cE-HU2yXnwv4BIybt7J8Tg), many of which really punctuate the fruity hints that I can only presume are from some of the very fruits at this market.\n\nSometimes it's just nice to sit back with a coffee / beer and sit in a chair to watch the endless traffic of tourists and locals come together, eating a fresh crepe, while listening to spoken Qu\xc3\xa9b\xc3\xa9cois French echo throughout the hall. Montreal is already a wonderful city, but having an incredible market like Jean-Talon only makes it among Canada's finest.""",12,Y5-Gphj7DNIav1ZADUip-A,8,b'l7ayzUXgFTvei4-65kYyLQ',b'2011-12-14',5,2,ysCBsXWPB-LAiewVS3jZfQ,39,"""Marché Jean-Talon""",Rosemont-La Petite-Patrie,"""7070 Avenue Henri-Julien""",Montréal,QC,H2S 3S3,45.53637743,-73.61470595,4.5,424,1,Food;Grocery;Public Markets;Farmers Market;Shopping
8,2054779,"b'There is simply no better show in Vegas and ""O"" is by far the best of the Cirque Du Soleil shows.  The arena / concert hall that it is performed in is top notch and with a dark decor that sets the mood just perfectly as the seats are comfortable from the balcony to the wet seats.  I prefer the wet seats as you are closest to the action and no one really gets all that soaked from the water acts.\n\nThe choreography is breathtaking, the singing (in their unknown lyrical language) is fantastic, and they feature some of the most beautiful ballet, acrobatics, gymnastics one could ask for.  The story is clear, yet there is no dialogue throughout the entire show.  Its artsy, but downright impressive.  Words can\'t possibly describe the magnitude of this show and the Bellagio should thank their lucky stars to have landed such an amazing gem of a show that will hopefully continue for years on end.'",4,BH9z7IJ4zydAqgwsbqoVZQ,0,b'WINccvIG-d-4YNFUmzcxwQ',b'2007-07-12',5,0,ysCBsXWPB-LAiewVS3jZfQ,39,"""Cirque du Soleil - O""",The Strip,"""Bellagio Las Vegas, 3600 S Las Vegas Blvd""",Las Vegas,NV,89109,36.114062,-115.17726,4.5,1420,1,Arts & Entertainment;Performing Arts
9,2054786,"b""There is something distinctly wonderful about late night food in a city like LV.  The insatiable appetite for indulgence, the unrelenting yet ever flowing booze from all corners of the town. With the infamous Tijuana chain Tacos El Gordo in the mix, the game has now changed ... for the better. \n\nLocated inside of a strip mall just around the corner of Wynn/Encore, this spot is the perfect alternative to the spendy options of late night spots mid-strip. Folks who are familiar with the Cali locations should notice the mini-spike in prices here from .15-45 cents per item. It's still a inexpensive deal on the Strip and an even cheaper / tastier option that most tacos in NYC. I digress.\n\nThe late night hours from Thursday-Sunday is often their busiest times here. Lines from post-XS / Tryst crowds of drunken club goers crowd up this small spot. No sense in sprinting to Earl of Sandwich (http://www.yelp.com/biz/earl-of-sandwich-las-vegas#hrid:rCEJrFmkm-Y5nNg1MhO7VQ) when the $10 for a sandwich translates to 4 tacos and a drink here.\n\nA true San Diegan Mexican treat - the carne asada fries ($10) are the real deal. A mile high mountain of carne asada beef, salsa, cheese, and crema over fries is terrible for anyone's diet but delicious nonetheless. Tacos of all kinds - adobados, carnitas, de cabeza, orejas, lenguas - are superb in every sense. Vegans ought to look the other way but carnivores of the Mexican loving kind will be delighted with most everything on the menu. There is no words to describe the joy of fresh, shaved, carnitas on a perfectly grilled corn tortilla with a little salsa verde, cilantro and bits of cebolla, all folded to make for a juicy, super sabrosa bite.\n\nI could go on and on about these tacos, but if there is any thing worth mentioning it's that the Downtown location (http://www.yelp.com/biz/tacos-el-gordo-las-vegas) is even better. Orale.""",4,RwMLuOkImBIqqYj4SSKSPg,1,b'BXIg7Vxeav-ET9jptnyIxg',b'2012-10-25',5,1,ysCBsXWPB-LAiewVS3jZfQ,37,"""Tacos El Gordo""",The Strip,"""3049 S Las Vegas Blvd""",Las Vegas,NV,89109,36.13159421,-115.1647668,4,2448,1,Mexican;Tacos;Restaurants
0,2411525,"b""We go to Vegas a lot and usually have always stayed at the larger, flashier hotels, but this time, I decided to try out the Westin. I'm usually a huge fan of the Westin and although this particular location isn't as nice as the majority of them worldwide, it still has all the fixings which I love about the Westin.\n\nCheck in was a breeze and friendly. It didn't take much time at all before we were all headed up to our room. I like the fact that this was a smaller hotel and that we didn't have to walk forever to get to our room. The other redeeming factor was that it didn't smell like smoke. Smoking is allowed in the casino area, but since it's so small, you don't have a host of people hanging out anyway.\n\nBetween 5 and 7pm, there is a complimentary happy hour for all guests. You can go down to Suede restaurant and enjoy wine, beer, snacks -- all unlimited -- for 2 hrs. We went down and got some fruit, cheese, chips and they had some pretty tasty wine available as well as various beers and soft drinks.\n\nLater, we were making tea in our room and ran out of tea bags, cups and water (they give you Nestle bottled water for free to make tea and coffee with) so we called housekeeping and within 5 mins they had brought us some more.\n\nThe Heavenly bed is out of this world -- I just dozed off in the middle of the afternoon enveloped in its comfort. The shower is another plus with its signature 2 shower heads.\n\nWe did have a problem with the AC as it wouldn't register any lower than 72 degrees. I had set it to 65 degrees before we left to go out for dinner and when we returned, it was the same temp. So I again called downstairs and they sent an engineer within 5 minutes. He brought us a bar of chocolate -- how awesome is that?\n\nHe changed the filter and fixed the problem and was out the door in less than 10 mins. The room remained cool for the whole night. \n\nSo for me, this was an awesome experience. The service was out of this world. My previous experiences with other hotels is that you can call them, but they won't arrive for at least 15-20mins. I would definitely come back again the next time we visit Vegas. I'm done with all those kitschy flashy hotels.\n\nOh, and winning money at the casino was another huge plus!!\n\n4.5 stars!!!""",18,makqSKZaz1aUipoWBW0BsA,14,b'qrLN56hit8NtWPITJRoi8w',b'2009-05-12',5,11,nzsv-p1O8gCfP3XijfQrIw,42,"""Westin Las Vegas Hotel & Spa""",Eastside,"""160 East Flamingo Rd""",Las Vegas,NV,89109,36.115198,-115.165729,3,591,1,Casinos;Hotels & Travel;Event Planning & Services;Hotels;Restaurants;Arts & Entertainment
1,2411522,"b""I'd bookmarked this place for almost a year now and each time we go to Vegas we never make it here. Last trip we were even at the Bellagio and we forgot to go. This time I made sure we go to Bellagio JUST so we can try this place out.\n\nWell, it was around 10am and let me say, this place was packed. The wait for the crepes was 45 minutes and thankfully, I'm not a crepe kinda gal. I stood in line and marveled at the wonders of the perfectly created desserts, but since I'm not a dessert fan, I didn't buy any because hubby was feeling ill and didn't want any. I ended up sharing a turkey croissant and lil guy got gelato.\n\nThe cup of gelato was almost 5 bucks. WOW hefty! The turkey croissant was almost 10 bucks, but it was worth every penny. It was the best sandwich I'd ever had. The croissant had a touch of sweet glaze which added such depth to the lovely sandwich.\n\nMy friend bought a rose macaron for a friend and that friend said it was awesome so I guess their sweets are just as tasty as they are beautiful.\n\nDefinitely will return to this place again!!""",7,UUGoM4q4i8rK2CBRS0xDAw,7,b'4U_oAT9ythNiutLaQtkhTw',b'2007-12-30',5,4,nzsv-p1O8gCfP3XijfQrIw,30,"""Jean Philippe Patisserie""",The Strip,"""3600 S Las Vegas Blvd""",Las Vegas,NV,89109,36.11194592,-115.1768768,4,1184,1,Coffee & Tea;Cafes;Desserts;Food;Restaurants
2,2481311,"b""With a group of 10 we were able to order more than enough food to sample. \n\nIssan cooking is my favorite type of Thai fare and the dishes we ordered proved that the northern style dishes clearly won over the more traditionally Thai ones.\n\nI've eaten Thai for decades now, in Thailand, in various countries in Asia, in north America and Australia. I can honestly say, this is THE best Thai meal I've had, hands down, outside of Thailand.\n\nWe had a huge array of dishes and my favorites were:\n\nIssan sausage -- these had great texture and the sauce wasn't overly sweet\n\nPad Kee Mow -- the best I've ever had! the perfect amount of greasiness and spiciness. The noodles were slippery just the way they're supposed to be\n\nChili and Mint Duck -- this surprised all of us. The portion was small but the crispy rice on the bottom was enough to send us off the edge -- it was THAT good\n\nNuer Nam Tok -- a version of grilled beef but with toasted rice sprinkled all over giving the sauce a thick consistency which clung to the meat. Absolutely divine.\n\nI'm trying to gather a group to go to Vegas just to visit Lotus of Siam. It is so good I'm craving it right this moment!""",13,KskYqH1Bi7Z_61pH6Om8pg,10,b'bj-lLcsUAQT4OdF2KodUXg',b'2011-10-26',5,5,nzsv-p1O8gCfP3XijfQrIw,29,"""Lotus of Siam""",Downtown,"""953 E Sahara Ave, Ste A5""",Las Vegas,NV,89104,36.14345,-115.14278,4,3964,1,Car Dealers;Thai;Automotive;Seafood;Bars;Wine Bars;Restaurants;Nightlife
3,2411538,"b""Came here recently for a birthday dinner with my friends -- one was pescatarian, the other was vegetarian. We were blown away by the server who accommodated our requests and suggested some delicious menu items for the picky party.\n\nWe selected about 80% vegetarian dishes and some seafood dishes as well. I was so impressed by how delicious everything we were presented with. \n\nIf you're with a bunch of people who have numerous dietary restrictions, Nobu is one of those places where they will definitely cater to your needs.\n\nOne of my favorite dishes of the night was the hearts of palm pasta. The Brussels sprouts were absolutely addicting -- very different to the ones I'm used to. There's nothing generic about the Brussels sprouts here.\n\nOur meal for 5 people with sake was $500, with tip.\n\nA really great meal with great service. Our server Dan was superb! BTW, I just realized that it's been 10 years since my last visit. WOW!""",1,TCWMgOiV0PxQkWE1SyBIWQ,1,b'Kx2SH8fQBM-Uqe5XaKpPOg',b'2015-03-21',5,0,nzsv-p1O8gCfP3XijfQrIw,26,"""Nobu""",Eastside,"""Hard Rock Hotel & Casino, 4455 Paradise Rd""",Las Vegas,NV,89169,36.10916361,-115.1534933,4,938,1,Japanese;Restaurants;Sushi Bars
4,2411502,"b""I had read other reviews on here about Terrible's. I was torn whether or not to go there, but I was just intrigued. Now, what was I intrigued about? I was intrigued about how one yelper said this place was a magnet for Chinese guests whenever there is a famous Cantonese pop star in town for a concert. Now this I just had to see.\n\nI wanted to see what the attraction was all about, but when we got there it looked like any hotel you'd find on the old strip, just less sleazy and less ghetto. It wasn't smelly or musty inside. Since it was morning I thought we should check out their breakfast specials (if they had any). I stopped and asked a security guy where they were serving breakfast and he pointed us upstairs. Cafe on one side, buffet on the other.\n\nWe ventured up the escalators and we immediately noticed a sign for the buffet breakfast. At $4.99/adult how could we refuse? It was only $2.99 for lil guy. The breakfast buffet was amazing for only 5 bucks. There was a station where you can have custom made omelettes and waffles. Here's a run down on what else was available: pancakes, bacon, sausage, scrambled eggs, corned beef hash, chicken fried steak, hash browns, fresh fruit salad, a bunch of canned fruits, cottage cheese, cream of wheat, oatmeal, and some other stuff I don't remember.\n\nI ordered a veggie omelet and they even had jalepenos which gave it such a nice little kick. On top of that they also threw in some fresh spinach. The omelets were huge and I wish I had taken a photo of it, but I was pretty hungry and forgot all about it.\n\nFor $5 it was absolutely a great deal. Hubby, lil guy and I ate for a total of $13. Drinks were free. We had OJ, iced tea and coffee, all included in that low low price. DAMN! I was so happy I gave the server a $5 tip. That's like 40% isn't it? HAHA. Terrible's was terribly good for breakfast that's for sure!\n\nHere's to yet another cheap but great meal in Vegas.""",16,ahG8XQK5Aj4kMtOrC8zfTA,7,b'Z0InnB58LoJM0LnWlIAO3g',b'2007-08-24',5,7,nzsv-p1O8gCfP3XijfQrIw,21,"""Terrible's Hotel & Casino""",Eastside,"""4100 Paradise Rd""",Las Vegas,NV,89169,36.1137792,-115.1524787,3,168,0,Hotels;Arts & Entertainment;Casinos;Restaurants;Event Planning & Services;Hotels & Travel
5,2481260,"b'Loved it and loved all the shops in there. Kate Spade was one of my favorites.\n\nThere are also some restaurants in here.\n\nI don\'t think I\'ll repeat what everyone else has already said, but lil guy loved the half moon shaped escalators. He just wanted to go up and down and up again.\n\nOK I\'m going to update this a bit as I guess even the old shopping area in Caesars is probably considered part of The Forum. \n\nSo there is that ""Atlantis"" show too which we\'ve seen a million times before, but lil guy never remembered those trips so this was all new to him. He got a bit scared when the fire started spitting out and I know this because he grabbed my legs when that happened. SO CUTE! \n\nI think he enjoyed it, but then when it was all over, he was running around the aquarium enjoying the fish. I\'m so glad children find such joy in the little things in life.'",5,DxgSVufr_6y_Rc63CC17Zg,0,b'CYqUIFGCpSZJy5PnjQAqTg',b'2007-04-11',5,1,nzsv-p1O8gCfP3XijfQrIw,19,"""The Forum Shops at Caesars""",The Strip,"""3500 Las Vegas Blvd S""",Las Vegas,NV,89109,36.119001,-115.1761257,4,606,1,Arts & Entertainment;Shopping;Fashion;Casinos;Shopping Centers
6,2481274,"b""This isn't the best place for food in Vegas, but it is THE best place for this type of food. The old school dining room is quintessential of what Las Vegas used to be 30 or 40 years ago and I'm sure nothing's changed through the years.\n\nWe've been coming here forever -- in fact, each time we've ever visited Vegas. Check my reviews for the Ellis Island Brewery of previous visits.\n\nThe thing to have is Steak & Eggs and after 11pm I think it is a mere $5.99. The steak dinner is $11.99 or $8.99 with a coupon and includes a piece of filet mignon, green beans and a baked potato. A soup or salad accompanies.\n\nFrench toast is only $3.99.\n\nThis is the place to come if you've lost all your winnings and only have a few bucks in your pocket and wanted some decent food.\n\nI highly suggest ordering one of their home brews. I love the stout and at around $2.50 it is one of the best deals around. And it's delicious too.\n\nA favorite with me and now, my friends.""",14,dn51F67VLgPuqy_8SFk9oA,9,b'mX3kbVDXlilxFu_Mbbq7GQ',b'2013-04-02',5,6,nzsv-p1O8gCfP3XijfQrIw,16,"""Village Pub and Cafe""",Eastside,"""4178 Koval Ln""",Las Vegas,NV,89109,36.1130255,-115.1634847,3.5,532,1,American (Traditional);Restaurants
7,2411507,"b""You can't imagine my surprise to find this gem of a store. We had just gotten gas from a nearby gas station and I saw the sign. Hubby pulled into the driveway but they were closed. DAMN! \n\nWe returned the following day and I went in to find not only chocolates, but also, other candies such as jelly beans, sugar free M&Ms, different pastries such as eclairs, napoleons, cream puffs, and much much more. You can also order cakes, pies etc. They have a menu listing all their products and also, how many grams of carbs each has.\n\nI got a napoleon to share with hubby. We had just eaten and couldn't really fit anything else, but I couldn't resist. The napoleon was huge and only contains 4g of carbs.\n\nThe pastry was sooooooooo flaky and the dark chocolate topped on the puff pastry was delicious. There was a bit too much cream enveloped within the pastry, but other than that it was fabulous. It definitely didn't taste like it was sugar free at all.\n\nUnfortunately I wasn't able to take a photo because we had no where to set it down and it was windy outside and I wanted to eat it. Yeah, I guess it was the latter which caused this non-photo review.""",17,4zqoILJLZ-3F8VVNr2hg1w,9,b'qDUjwLCJ2SLWUF1kSr6KOg',b'2007-04-11',5,2,nzsv-p1O8gCfP3XijfQrIw,15,"""Mrs. Williams Bakery""",Chinatown,"""3466 S Decatur Blvd, Ste C""",Las Vegas,NV,89102,36.1268534,-115.2074834,4.5,29,1,Food;Bakeries
