,attributes,business_id,categories,latitude,longitude,name,postal_code,business_review_counts,business_stars,state,user_id,user_review_count,yelping_since,user_useful_count,fans,elite_count,compliment_count,months_since,final_score,text,buisness_review_useful_count,cool,review_id,review_date,review_stars,funny,sentiment_score,business_category
10,"{'RestaurantTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': True, 'RestaurantGoodForGroups': False, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantAttire': 'casual', 'RestaurantReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",DcfkRb2bS2c8z21WH-aS6A,"['Salad', 'Breakfast & Brunch', 'Restaurant', 'Mexican', 'Tacos']",33.31896323,-111.8605299,Mucho Taco,85224,92,4,Arizona,H3KluKXf1mp3etCToCJhqg,399,6/17/2012,36,10,3,25,70,2.023055164,"This place looks like a total hole-in-the-wall dive joint (near Goodwill at Alma School and Ray Road).  Having said that, the food is fantastic!  I really love the salsa and chips.  To me, the salsa tastes like a cross between the mild and hot sauce at El Palacio - another of my favorite Restaurant near Chandler.  Food tastes fresh made.  I had two cheese enchiladas and a chile relleno burro.  The enchilada sauce is very authentic, and very tasty.  The chile relleno burro is huge - it is stuffed with all sorts of stuff - an entire meal in and of itself.  Be sure and check out the daily special.  I noticed it after I made my purchase, and it would have been an awesome deal.  Prices are very reasonable.  Also, I must say whoever brixes the soda fountain does a great job - the Mr. Pibb tasted perfect!",1,1,uSAQTJNsUNQrFMgZIfTWSw,12/28/2014,5,0,28,Restaurant
11,"{'RestaurantTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'DogsAllowed': False, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantGoodForGroups': True, 'NoiseLevel': 'loud', 'WiFi': 'free', 'RestaurantAttire': 'casual', 'RestaurantReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'RestaurantDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}}",8OeHn9KCbICuRBs_XiDDUA,"['American (Traditional)', 'Dive Bars', 'Bars', 'Steakhouses', 'Barbeque', 'Restaurant', 'Nightlife']",33.8316835,-111.9345868,Buffalo Chip Saloon & Steakhouse,85331,277,3.5,Arizona,H3KluKXf1mp3etCToCJhqg,399,6/17/2012,36,10,3,25,70,2.023055164,"Is there ever a time when this place isn't packed?  Answer: I don't think so.  Wow, I have been during the day and during the evening.  This is the most popular place in all of Cave Creek it seems.  Motorcycle clubs, rednecks, pretty women, great food, awesome bands.  Good luck finding a parking space, BTW.  Dirt lot, too.  Big but your car or bike is going to be dust covered.  Try the street tacos - excellent!  The cole slaw is fresh and some of the best I have ever tasted.",0,0,VBM_kk2VPKV4X8oYowxktQ,9/29/2013,5,0,27,Restaurant
12,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': True, 'WiFi': 'free', 'RestaurantReservations': False, 'BYOB': False, 'RestaurantTableService': True, 'Corkage': False, 'RestaurantTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': False, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantPriceRange2': 2, 'RestaurantDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}, 'RestaurantCounterService': False}",YPavuOh2XsnRbLfl0DH2lQ,"['Soul Food', 'Restaurant', 'Southern', 'Waffles']",33.43537179,-112.0739703,Lo-Lo's Chicken & Waffles,85003,1519,4,Arizona,H3KluKXf1mp3etCToCJhqg,399,6/17/2012,36,10,3,25,70,2.023055164,"A friend of mine kept talking about Lo-Lo's and how great it is.  Today, we went.  Wow, I have to agree.  We were greeted right away at the door.  Our waitress came over, introduced herself, and took us to our table.  Immediately, she asked what we wanted to drink, and brought out our drinks in less than a minute.  I had the vegetable plate.  The Fried Okra was good, but not as good as my wife makes.  The beans and rice were ""OK"".  I also had corn - delicious, and green beans - delicious, and a sweet cornbread (also delicious).  I can't wait to go back and try some more vegetables!",0,0,-q2Q-2IqrlD-b45_RJYiAA,2/6/2014,5,0,27,Restaurant
13,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}, 'RestaurantGoodForGroups': True, 'Caters': True, 'WiFi': 'free', 'RestaurantReservations': True, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': True, 'DogsAllowed': False, 'RestaurantTableService': True, 'OutdoorSeating': True, 'RestaurantPriceRange2': 2, 'RestaurantDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}",pbUsYtULpwmhZXlzeTfcww,"['Active Life', 'Restaurant', 'Nightlife', 'American (Traditional)', 'Bars', 'Event Planning & Services', 'Pizza']",33.22703845,-111.87378,Stone & Barrel,85248,23,4,Arizona,H3KluKXf1mp3etCToCJhqg,399,6/17/2012,36,10,3,25,70,2.023055164,A wonderful hidden treasure.  Use the entrance off of Riggs to get in.  Best time is 3 to 6 Happy Hour - prices are great.  Service is extraordinarily.  So glad we discovered this great place to eat.  The pizza is on par with Amalfi's or Sals Gilbert Pizza.  Thin crust and made to order.  Very happy experience.  Try the Tempura fried Brussels.  Nice.,1,0,MqvpP_a2whgrYuySov1-Qg,5/20/2017,5,0,27,Restaurant
14,"{'RestaurantTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'beer_and_wine', 'Caters': True, 'HasTV': False, 'RestaurantGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantAttire': 'casual', 'RestaurantReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': True, 'RestaurantDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",HhopVWTjghrRU2sWGBv-Rg,"['Mexican', 'Restaurant']",33.3031741,-111.7432094,Some Burros,85297,109,3,Arizona,H3KluKXf1mp3etCToCJhqg,399,6/17/2012,36,10,3,25,70,2.023055164,"I had heard so many great things about Some Burros I was excited to try them out.  Service was absolutely excellent - wonderful staff, and fast to bring the food out.  Bathrooms are spotless as is the entire restaurant.  But, it kinda goes down hill from there.  Salsas - hot or mild - both ""ho hum"" and sort of flavorless.  The chips were excellent, however!  Then the meal - ""just OK"" in my book - they use that endlessly stringy cheese.  I did notice a lot of people love this place and it does get crowded quickly.  Prices were very cheap!  For me to want to come back, they would need to have better salsa, and ice cold DRAFT beer.  I don't care for bottled beer.",0,0,7mGJ2JHTjkS7EpvDmoBPXA,4/2/2016,3,0,26,Restaurant
15,"{'RestaurantTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': True, 'RestaurantGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'no', 'RestaurantAttire': 'casual', 'RestaurantReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': True, 'RestaurantDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",Y7xXnGfdS6LbW2oSoG0QMA,"['Fast Food', 'Sandwiches', 'American (New)', 'Restaurant', 'Hot Dogs']",33.336451,-111.8248533,Wienerschnitzel,85225,24,3,Arizona,H3KluKXf1mp3etCToCJhqg,399,6/17/2012,36,10,3,25,70,2.023055164,"I started eating at ""Der Wienerschnitzel"" about 50 years ago.  If I recall correctly, WW2 had just ended (LOL).  My German teacher used to say, ""Nein Nein Nein.  Ist nicht ""Der"", ist ""Das"".  Who cares, right?  I just love the food.  Tonight I had a delicious Deluxe Dog all beef.  This used to be called a ""Super Dog"" in the old days of yore.  I also had a delicious Polish Sandwich, although my Frau forgot to order mine mit Kraut.  Oh snap!  It was still very delicious.  I like the little cardboard boxes (environmentally friendly) the dogs come in now.  In the old days, they were wrapped in tissue type paper and leaked all over you.  ""Uh, no, I didn't wet my pants.  I ate at Der Wienerschnitzel!"".  Still great after all these years unless my memory isn't working - what?  I forgot what I was writing about so I guess I will go now!  Enjoy eating your wiener!",1,1,N8DImum0tw2HNka_4vvN1A,2/22/2016,4,2,25,Restaurant
16,"{'RestaurantTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantAttire': 'casual', 'RestaurantReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantTakeOut': True, 'GoodForKids': True, 'RestaurantCounterService': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",kpv7LVLJrbawoXOJNAnd0w,"['Mediterranean', 'Greek', 'Restaurant']",33.5834251,-111.9768837,My Big Fat Greek Restaurant,85028,137,3,Arizona,H3KluKXf1mp3etCToCJhqg,399,6/17/2012,36,10,3,25,70,2.023055164,"We had a motorcycle meetup at this restaurant, and I was positively impressed.  Bathrooms are clean.  Restaurant is clean.  Service is excellent.  And I had a vegetarian pizza, which was very good.  The location is great with plenty of well lighted parking.  Overall, I would say this restaurant is an excellent choice for eating out because the menu has lots of different food choices (ex. I like to eat vegetarian).  Quantities are on the large side, so you might want to split some items with another person in your party.",0,0,PitKWGMvXtpCpP6J5l8hXg,7/20/2013,4,0,24,Restaurant
17,"{'RestaurantTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'beer_and_wine', 'Caters': False, 'HasTV': False, 'RestaurantGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantAttire': 'casual', 'RestaurantReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'RestaurantDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",gQnCTgwNFHfB40c8NoGAlw,"['Restaurant', 'Vegetarian', 'Soup', 'Salad', 'Buffets']",33.3272294,-111.687355,Sweet Tomatoes,85212,137,3.5,Arizona,H3KluKXf1mp3etCToCJhqg,399,6/17/2012,36,10,3,25,70,2.023055164,"Wow, what a great place to eat at!  I used an on-line coupon I received by joining their club and received a nice discount!  The Cream of Mushroom soup was the best I have ever tasted at any restaurant.  The only way to improve it would be to make Cream of Mushroom AND Hatch Green Chile soup - mmmm - just think how that would taste.  Obviously I love Hatch Green Chile!The restaurant is ultra clean, as are the bathrooms.  Service is so good, I gave a 50% tip.  Every time I finished a plate and put it on the edge of the table, someone was coming by to pick it up.  I will definitely be back soon!",2,2,Zz4eDQDcKKd7VEhd8JC9QA,12/2/2015,5,2,23,Restaurant
18,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'HasTV': False, 'RestaurantGoodForGroups': True, 'RestaurantAttire': 'casual', 'RestaurantReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': True, 'RestaurantDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'RestaurantTableService': False}",nYxa4JoHZ96kptIZhFlz9w,"['Restaurant', 'Fast Food', 'Burgers']",33.27682018,-111.7909701,McDonald's,85286,22,2.5,Alaska,Cr88dTMP_sfPX0KTIkoO9g,2,11/17/2010,0,0,0,0,89,1.098765432,"I would normally never review a fast food restaurant, but this McDonald's location never, and I mean never, gets my order 100% correct when going through the drive thru. Most of the time it's forgetting the sauce for my kids nuggets which might not seem like a big deal but it's been multiple times with multiple employees. It's enough to make a mom lose my cool when I'm rushing to pick them up from school!!",0,0,ocghcDGgvSTQj5mdofhL3A,11/9/2016,2,0,4,Restaurant
19,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'RestaurantGoodForGroups': True, 'Caters': True, 'WiFi': 'no', 'RestaurantReservations': False, 'RestaurantTableService': True, 'RestaurantTakeOut': True, 'GoodForKids': True, 'HappyHour': True, 'GoodForDancing': False, 'DogsAllowed': True, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantPriceRange2': 2, 'RestaurantDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}, 'WheelchairAccessible': True}",FI-8LPGkc8D_hwx0l0zyyg,"['Tex-Mex', 'Bars', 'Mexican', 'Vegetarian', 'Event Planning & Services', 'Restaurant', 'Nightlife', 'Gluten-Free', 'Venues & Event Spaces']",33.5279292,-111.9261054,Blanco Tacos + Tequila,85253,678,4,Arizona,UA_PSxcBCxWIycTPcOxzTA,55,5/13/2011,0,1,0,0,83,1.025119379,I have been here numerous times over the past couple years.  My family and I will drive up from Gilbert just to eat here because it's so good! We like how they are very gluten-free friendly as my mom has an allergy.  Best food is the tacos with pretty much any meat! Mixed berry margaritas are great too! I'd suggest going during happy hour and save $$$!,0,0,OUaMyjBYQks4ip8flRv1dg,3/26/2016,4,0,20,Restaurant
20,"{'RestaurantTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantAttire': 'casual', 'RestaurantReservations': True, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'RestaurantDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",oUvqwPJkorOnYZFKRt0oEg,"['Restaurant', 'Italian']",33.278136,-111.64303,Baci Italian Bistro,85212,236,4,Arizona,UA_PSxcBCxWIycTPcOxzTA,55,5/13/2011,0,1,0,0,83,1.025119379,"Love this restaurant.  Have been going to it for years! (Even when they were at their old location 10 min away).  The family atmosphere and the staff/owner is great.   Always treat you like family.   All of the wait staff is polite and attentive.  Only downside is that when it gets busy, you better be patient! Easily could be an hour or longer.  The food quality is great.  Can definitely get pricey, especially with a larger party.  But we visit once in a while and it's a great time.",0,0,ehLlS-Xm45IzyPKLktYyQg,9/24/2017,5,0,18,Restaurant
21,"{'Alcohol': 'none', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'free', 'RestaurantReservations': False, 'BusinessAcceptsBitcoin': False, 'RestaurantTableService': False, 'Corkage': False, 'RestaurantTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': True, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantPriceRange2': 2, 'RestaurantDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",0FUtlsQrJI7LhqDPxLumEw,"['Italian', 'American (Traditional)', 'Pizza', 'Restaurant', 'Local Flavor', 'Salad']",33.321824,-111.7260572,Joe's Farm Grill,85296,1644,4,Arizona,UA_PSxcBCxWIycTPcOxzTA,55,5/13/2011,0,1,0,0,83,1.025119379,"Always satisfied with my experience at Joe's Farm Grill. As everyone probably knows, the line is outrageous! It would help if they always ran 2 windows at a time, they have done this a couple times I have been there and it definitely speeds up the line. Otherwise, the food is great! The burgers and salads are awesome! My favorite is the chicken tender basket. The shakes are also great, love the seasonal ones too!",1,0,Zo3qASxrWmI2PGy90GDEDQ,12/3/2016,4,0,18,Restaurant
22,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantGoodForGroups': True, 'Caters': True, 'WiFi': 'free', 'RestaurantReservations': True, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantTakeOut': True, 'GoodForKids': True, 'HappyHour': True, 'GoodForDancing': False, 'DogsAllowed': True, 'RestaurantTableService': True, 'OutdoorSeating': True, 'RestaurantPriceRange2': 2, 'RestaurantDelivery': False, 'BestNights': {'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}",-6tvduBzjLI1ISfs3F_qTg,"['Bars', 'Mexican', 'Restaurant', 'Nightlife']",33.35495508,-111.7897299,Joyride Taco House,85234,958,4,Arizona,UA_PSxcBCxWIycTPcOxzTA,55,5/13/2011,0,1,0,0,83,1.025119379,"I heard all of the hype about this restaurant so I tried going there with my friends 2 times now.  Both times we had great service. 5-stars in that section, very nice and attentive. The -2 stars are for the pricing vs. the quantity for food. You can easily rack your bill up here for some of the most standard dishes. Food itself is good. Drinks are good. But I cannot believe how much the menu items are. The wow-factor was not there for me unfortunately.  However, it is worth trying once if you're looking to splurge on a night out.",0,0,qieYILwHxDd5H__QoPSOuA,3/6/2017,3,0,18,Restaurant
23,"{'RestaurantTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'DogsAllowed': True, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantAttire': 'casual', 'RestaurantReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'RestaurantDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'RestaurantTakeOut': True, 'GoodForKids': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}}",PxTKXsdYqoFHWAG2amz0XQ,"['Italian', 'Vegetarian', 'American (New)', 'Pizza', 'Restaurant']",33.4500711,-112.0734554,Nook Kitchen,85004,182,4,Arizona,UA_PSxcBCxWIycTPcOxzTA,55,5/13/2011,0,1,0,0,83,1.025119379,"Such a great spot to eat dinner at when visiting my friends in downtown Phoenix.  Great vibes, upbeat and fun.  Food is really good! Would recommend trying it out.",0,0,iDL83hE7wpWn-CAD4Rf6Eg,8/26/2017,5,0,15,Restaurant
24,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'RestaurantGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'free', 'RestaurantReservations': True, 'BYOB': False, 'RestaurantTableService': True, 'Corkage': False, 'RestaurantTakeOut': True, 'GoodForKids': False, 'WheelchairAccessible': True, 'Open24Hours': False, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantPriceRange2': 2, 'RestaurantDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",wUKzaS1MHg94RGM6z8u9mw,"['Mediterranean', 'Restaurant', 'American (Traditional)', 'Venues & Event Spaces', 'American (New)', 'Event Planning & Services', 'Breakfast & Brunch']",33.500191,-111.928395,Olive & Ivy,85251,1495,4,Arizona,UA_PSxcBCxWIycTPcOxzTA,55,5/13/2011,0,1,0,0,83,1.025119379,"I love this restaurant. I have been coming here with my family for years and they always provide great service.  The only downside is that if you are going on a weekend day or a busy peak time, you MUST make a reservation or you will not get a seat. The bar and marketplace area is open seating but the patio here is the best place to sit. The Fritto Misto is the best dish ever by the way. I love the Fox Restaurant Concepts.   Thank you again!",0,0,I1LR0IX_wrjE4U6Ub6KdsA,3/6/2017,5,0,15,Restaurant
25,"{'RestaurantTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'DogsAllowed': False, 'Alcohol': 'beer_and_wine', 'Caters': True, 'HasTV': False, 'RestaurantGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantAttire': 'casual', 'RestaurantReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': True, 'RestaurantDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",0TgBr7wAMQOij6_JP9q3ag,"['Restaurant', 'Pizza', 'Italian', 'Salad', 'Gluten-Free']",33.2783449,-111.7908416,Eklectic Pie - Chandler,85286,80,4,Arizona,o7g9FHCJ7Rfdwf3UdlB1Dg,13,4/9/2012,1,0,0,0,72,0.88890669,"Loved it and so close to home!  Kids were a bit overwhelmed but loved it as well.  I like that they had such great choices of beer and wine.  Atmosphere, service and prices were great as well!!  We will be back.!!",0,0,rfLz_7JoQFf00NH3L8TJ5w,4/3/2016,5,0,14,Restaurant
