,user_id,business_id,business_category,user_reviews_count,yelping_since,useful,fans,elite_count,compliment_count,months_since,final_score,username,address,attributes,categories,latitude,longitude,business_name,postal_code,business_review_count,stars,full_state
335,jnNSThYhkBAx_H7tK2kAsg,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,5,4/8/2015,0,0,0,0,36,0.444444444,Josh,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",33.396629,-111.615618,Braces R Us,85208,11,5,Arkansas
336,2SbdXb5zhr_sYvUnB_33uQ,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,4,6/19/2015,0,0,0,0,34,0.419753086,Regina,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",33.396629,-111.615618,Braces R Us,85208,11,5,Arkansas
337,1Emm79V-6riYjiwOmVHBuA,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,1,7/20/2015,0,0,0,0,33,0.407407407,Maritza,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",33.396629,-111.615618,Braces R Us,85208,11,5,Arkansas
338,eJd3iIkiUiIH-8wIAT76Eg,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,2,9/4/2015,0,0,0,0,31,0.382716049,C,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",33.396629,-111.615618,Braces R Us,85208,11,5,Arkansas
339,78gZ8D1MY3ZHLtzWuFqOhA,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,3,11/11/2015,0,0,0,0,29,0.358024691,April,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",33.396629,-111.615618,Braces R Us,85208,11,5,Arkansas
340,UWAJns5wCqNmM5mtWtDcNg,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,12,4/12/2016,2,0,0,0,24,0.296331898,Daniel,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",33.396629,-111.615618,Braces R Us,85208,11,5,Arkansas
341,yUlgeMrRoxVdBii55YQ7ig,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,4,8/3/2016,6,0,0,0,20,0.247020385,Autumn,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",33.396629,-111.615618,Braces R Us,85208,11,5,Arkansas
342,nQx3nKOEqr0lqpL0RIMO6g,jYnEPopX6gLlkoIRnWX7VQ,Health & Medical,6,10/30/2008,0,0,0,1,114,1.407411025,Chris,"ReNew Medical Spa, 6980 Smoke Ranch Rd, Ste150","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Massage', 'Health & Medical', 'Life Coach', 'Yoga', 'Active Life', 'Beauty & Spas', 'Physical Therapy', 'Fitness & Instruction', 'Professional Services']",36.1988542,-115.2659777,Open Up Therapies,89128,3,5,California
343,nQx3nKOEqr0lqpL0RIMO6g,jYnEPopX6gLlkoIRnWX7VQ,Beauty & Spa,6,10/30/2008,0,0,0,1,114,1.407411025,Chris,"ReNew Medical Spa, 6980 Smoke Ranch Rd, Ste150","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Massage', 'Health & Medical', 'Life Coach', 'Yoga', 'Active Life', 'Beauty & Spas', 'Physical Therapy', 'Fitness & Instruction', 'Professional Services']",36.1988542,-115.2659777,Open Up Therapies,89128,3,5,California
344,TdiS_KhV5av_m3nujACn7A,jYnEPopX6gLlkoIRnWX7VQ,Health & Medical,3,12/7/2011,0,0,0,0,76,0.938271605,Elizabeth,"ReNew Medical Spa, 6980 Smoke Ranch Rd, Ste150","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Massage', 'Health & Medical', 'Life Coach', 'Yoga', 'Active Life', 'Beauty & Spas', 'Physical Therapy', 'Fitness & Instruction', 'Professional Services']",36.1988542,-115.2659777,Open Up Therapies,89128,3,5,California
345,TdiS_KhV5av_m3nujACn7A,jYnEPopX6gLlkoIRnWX7VQ,Beauty & Spa,3,12/7/2011,0,0,0,0,76,0.938271605,Elizabeth,"ReNew Medical Spa, 6980 Smoke Ranch Rd, Ste150","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Massage', 'Health & Medical', 'Life Coach', 'Yoga', 'Active Life', 'Beauty & Spas', 'Physical Therapy', 'Fitness & Instruction', 'Professional Services']",36.1988542,-115.2659777,Open Up Therapies,89128,3,5,California
346,zYsQB7ErPFVPMWBtvjzPHA,jYnEPopX6gLlkoIRnWX7VQ,Beauty & Spa,8,6/6/2014,1,0,0,0,46,0.567919035,Debby,"ReNew Medical Spa, 6980 Smoke Ranch Rd, Ste150","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Massage', 'Health & Medical', 'Life Coach', 'Yoga', 'Active Life', 'Beauty & Spas', 'Physical Therapy', 'Fitness & Instruction', 'Professional Services']",36.1988542,-115.2659777,Open Up Therapies,89128,3,5,California
347,zYsQB7ErPFVPMWBtvjzPHA,4COLsANRzhOCXPXh_ZSrGQ,Health & Medical,8,6/6/2014,1,0,0,0,46,0.567919035,Debby,"7473 W Lake Mead Blvd, Ste 100","{'AcceptsInsurance': True, 'ByAppointmentOnly': True}","['Health & Medical', 'Massage Therapy']",36.194833,-115.256456,Debbie Boman Massage,89128,3,5,Nevada
348,z_9oeZ5aN8g8AzPNENht8w,A_eABcl0LTts73RNo2Np2Q,Health & Medical,1667,6/21/2007,37,93,7,389,130,4.339117838,Anne,500 S Goodwin Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}, 'BikeParking': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'AcceptsInsurance': False, 'HappyHour': False, 'GoodForKids': True, 'ByAppointmentOnly': True, 'Alcohol': 'beer_and_wine'}","['Restaurants', 'Music Venues', 'Arts & Entertainment', 'Health & Medical', 'Venues & Event Spaces', 'Ticket Sales', 'Wedding Planning', 'Nightlife', 'Counseling & Mental Health', 'Performing Arts', 'Event Planning & Services']",40.108013,-88.222747,Krannert Center for the Performing Arts,61801,27,5,Illinois
349,iSqAA0keruU-ZZro7jW0zQ,Cqqd6l6jSx7pOnsgtLp_dQ,Health & Medical,1244,8/15/2010,993,68,7,301,92,3.87598064,Zewditu,1301 Savoy Plaza Ctr,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True}","['Food', 'Bakeries', 'Pharmacy', 'Grocery', 'Beer', 'Wine & Spirits', 'Health & Medical']",40.0703839,-88.2517425,Schnucks - Savoy,61874,6,3.5,Illinois
350,eKUGKQRE-Ywi5dY55_zChg,RS0czUn_o_jEjh-_0Pou_A,Beauty & Spa,1973,1/20/2008,51220,1962,8,121527,123,6.786619732,Cherylynn,"5700 Spring Mountain Rd, Ste Q","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Day Spas', 'Beauty & Spas', 'Massage']",36.1262438,-115.2192607,Pure Foot & Spa,89146,87,3.5,Nevada
351,2HchhLgGj16aITZGVy0hqA,UOFTGqJ95xQxeYndG7hbbw,Health & Medical,2705,1/12/2008,315,304,9,1770,123,5.122185949,Yi,"301 S College St, One Wells Fargo Center, Ste 200","{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'BikeParking': True, 'AcceptsInsurance': False, 'GoodForKids': False, 'ByAppointmentOnly': False}","['Weight Loss Centers', 'Health & Medical', 'Fitness & Instruction', 'Active Life', 'Gyms', 'Local Services', 'Child Care & Day Care']",35.2236883,-80.8443597,Childress Klein YMCA,28202,33,4,North Carolina
352,EyaluppfmU_oI5pb2jF1TQ,XR0CnU02Jt9-f6i6FdSkcw,Health & Medical,560,7/17/2008,829,46,8,518,117,4.557687257,Donna,"3115 E Indian School Rd, Ste 53","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Beauty & Spas', 'Eyelash Service', 'Eyebrow Services', 'Permanent Makeup', 'Nutritionists', 'Hair Removal', 'Health & Medical', 'Waxing']",33.49423191,-112.0146112,Simply Bare,85016,9,5,Arizona
353,53QaFbmZojYK0vv3RQagcw,qmUOSh1eNbnT1fvQVOuHcQ,Health & Medical,358,9/12/2008,329,27,8,580,115,4.516187435,Annie,"3025 Springbank Ln, Ste 200","{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}","['Ophthalmologists', 'Doctors', 'Health & Medical', 'Laser Eye Surgery/Lasik', 'Optometrists']",35.10179596,-80.7799387,Providence Eye & Laser Specialists,28226,22,5,North Carolina
354,W3W6ywndgEOM4mf_DgCb5g,T1Xo1X1gStL-1cTgJUVmNw,Health & Medical,249,10/5/2008,885,29,8,156,114,4.513061095,Gabriel,"2701 Coltsgate Rd, Ste 104","{'AcceptsInsurance': True, 'ByAppointmentOnly': True}","['Oral Surgeons', 'Health & Medical', 'Dentists']",35.1491707,-80.8267664,Southpark Oral Surgery,28211,22,5,North Carolina
355,HUmClClluKP5Ur6X7e306Q,RN1tSFQ8VQgv3Sd-fy3CEA,Health & Medical,1170,3/1/2008,3044,69,10,927,121,5.427053463,John,34800 Center Ridge Rd,"{'DogsAllowed': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BusinessAcceptsBitcoin': False, 'BikeParking': False, 'RestaurantsTakeOut': False, 'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Fashion', 'Specialty Food', 'Discount Store', 'Grocery', 'Drugstores', 'Health & Medical', 'Food', 'Shopping', 'Pharmacy', 'Department Stores', 'Fruits & Veggies']",41.395207,-82.002961,Marc's Stores,44039,3,2.5,Ohio
356,s4O8baEyijx68SOrz668rg,lic0ngeNGI13VYAavp1LDA,Health & Medical,256,7/14/2008,209,34,9,448,117,4.925876703,Dave,6780 Mayfield Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}","['Hospitals', 'Health & Medical']",41.5190462,-81.4356017,Cleveland Clinic - Hillcrest Hospital,44124,20,3.5,Ohio
357,NfU0zDaTMEQ4-X9dbQWd9A,AFtg0RUKzOhupg75hwpwuQ,Health & Medical,894,7/21/2010,12835,646,8,4205,93,4.745257532,Cara,"9500 Mentor Ave, Ste 100","{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': True}","['Health & Medical', 'Family Practice', 'Doctors']",41.6809203,-81.2977679,Lake County Family Practice,44060,4,3,Ohio
358,JUlMVyJQ6ijHCdMjs8bGhw,JHPq9KvMuJaC7CPATSYeew,Health & Medical,1013,3/27/2008,40,63,8,321,121,4.599588877,Mike,14861 Detroit Rd,"{'DogsAllowed': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantsTakeOut': False, 'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Pharmacy', 'Fruits & Veggies', 'Drugstores', 'Food', 'Specialty Food', 'Grocery', 'Discount Store', 'Shopping', 'Health & Medical']",41.4850478,-81.8010511,Marc's Stores,44107,21,2.5,Ohio
359,nOr3_aq60yivqgcso_iDMw,fCFXHH4uiOOro_F_i0jeiA,Health & Medical,655,4/12/2009,6446,30,8,227,108,4.538661708,Rodney,7511 W Ridgewood Dr,"{'DogsAllowed': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BusinessAcceptsBitcoin': False, 'BikeParking': False, 'RestaurantsTakeOut': False, 'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Discount Store', 'Drugstores', 'Grocery', 'Food', 'Specialty Food', 'Health & Medical', 'Pharmacy', 'Shopping', 'Fruits & Veggies']",41.3833624,-81.7359854,Marc's Stores,44129,3,3.5,Ohio
360,3Uv0dGI2IXJb2OUj8R2GJA,3Wq2yT3elctAjDqb8kMraQ,Health & Medical,499,8/3/2008,445,41,8,212,116,4.535258981,Joyce,1861 W 25th St,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'AcceptsInsurance': False, 'GoodForKids': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': False}","['Active Life', 'Acupuncture', 'Beauty & Spas', 'Fitness & Instruction', 'Health & Medical', 'Yoga', 'Pilates', 'Massage']",41.4859832,-81.7045053,Vision Yoga & Wellness,44113,27,4.5,Ohio
361,cJ-ujlCWP0i1UZXSH7F3gg,iu6kjgDD_nHYMsef5oKYcg,Health & Medical,503,3/18/2009,3385,39,8,237,109,4.500407747,Roxanne,6551 Wilson Mills Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}","['Doctors', 'Dermatologists', 'Health & Medical']",41.5393677,-81.4420429,Hirsh Dermatology,44143,3,5,Ohio
362,HEPfqAH6ObF36Fp1B9Fi1Q,Pnt5-rYgLTJPViCwab_2GQ,Health & Medical,666,6/4/2008,411,67,10,1040,118,5.342699885,Sally,173 Bakery Sq Blvd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Massage', 'Beauty & Spas', 'Massage Therapy', 'Skin Care', 'Health & Medical']",40.45846391,-79.91180787,Massage Heights Bakery Square,15206,22,2.5,Pennsylvania
363,HEPfqAH6ObF36Fp1B9Fi1Q,Pnt5-rYgLTJPViCwab_2GQ,Beauty & Spa,666,6/4/2008,411,67,10,1040,118,5.342699885,Sally,173 Bakery Sq Blvd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Massage', 'Beauty & Spas', 'Massage Therapy', 'Skin Care', 'Health & Medical']",40.45846391,-79.91180787,Massage Heights Bakery Square,15206,22,2.5,Pennsylvania
364,UBsLObCOSI5Sb0G2W8nqIg,qGHpCDLL3DFtAytDhn80Pg,Health & Medical,289,6/13/2007,884,38,8,468,130,4.71555507,Robin,4415 5th Ave,{'AcceptsInsurance': True},"['General Dentistry', 'Health & Medical', 'Dentists']",40.447309,-79.9513939,Relis Benjamin I DMD,15213,5,4,Pennsylvania
365,rnfgjemszUlQx6U_-PO63w,X3p5eJS76zEeIfPt4SOADA,Health & Medical,810,1/26/2009,425,62,8,1415,111,4.486515103,Sal,5201 Baum Blvd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Urgent Care']",40.456274,-79.941959,MedExpress - Bloomfield,15224,17,3.5,Pennsylvania
366,X0X3hiKv5CigUec1XYi_pg,z_IKNghnlqZWUgkyU9liIw,Health & Medical,273,3/2/2009,52,16,8,62,109,4.430600362,Devon,"595 N Dobson Rd, Ste A-18","{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Pediatricians', 'Doctors']",33.3130044,-111.8750775,"Healing Hearts Pediatrics, PLC",85224,28,3,Arizona
367,Ytjon2aVUm09CMdfGJxZYg,ceQE2ktRVBnQsaT5aeOAeA,Health & Medical,636,9/18/2009,722,52,8,739,103,4.386310711,Rachel,"20525 Ctr Ridge Rd, Ste 400","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Beauty & Spas', 'Fitness & Instruction', 'Massage Therapy', 'Gyms', 'Active Life', 'Medical Spas', 'Day Spas', 'Massage', 'Health & Medical']",41.4626006,-81.8552848,The Oaks Massotherapy & Botanical Spa,44116,26,4.5,Ohio
368,Ox0Nic-2-6pb7V4jyi9iFA,_T_OehlhqKO-pwimW54p6w,Health & Medical,185,3/9/2011,337,17,6,248,85,3.371247414,Stephanie,5815 Blakeney Park Dr,"{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Family Practice', 'Doctors']",35.0332378,-80.8068555,Blakeney Family Physicians,28277,12,3,North Carolina
369,htzxDWzRt4Xd7UGy4t0yAw,47mT4gCYbRjOpgVqTUc49w,Health & Medical,305,3/7/2009,34,29,5,161,109,3.282356221,Casandra,201 Providence Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}","['Pediatric Dentists', 'Health & Medical', 'Dentists', 'General Dentistry', 'Cosmetic Dentists']",35.20801226,-80.82370162,Charlotte Dentistry,28207,32,4,North Carolina
370,EtBYV4tWrKH6jR0RCwV_JA,3wDQ4Z65nJqqXI_lVi3xbA,Health & Medical,217,9/25/2008,575,16,4,259,115,2.976235361,NK,9848 N Tryon St,"{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}","['Orthopedists', 'Health & Medical', 'Chiropractors', 'Doctors']",35.3196003,-80.7349815,Orthocarolina,28262,11,1.5,North Carolina
371,v2PkGI7MjkmyRzht2bMWQw,dZwKydTLIQoOt46xTyCDOQ,Health & Medical,336,3/26/2012,68,16,4,88,73,2.448073251,George,"244 Latitude Ln, Ste 103","{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}","['Dentists', 'Health & Medical']",35.11989102,-81.078372,"Carolina Family Dentistry At Lake Wylie, PLLC",29710,6,4.5,South Carolina
372,j2Hd4aM8XYnYOyhS0ZCNww,9Mihbdu84mcRg-XvkOLZ9g,Health & Medical,170,4/18/2010,50,7,3,159,96,2.343492737,Mary,1700 First Baxter Xing,"{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Skin Care', 'Dermatologists', 'Beauty & Spas', 'Doctors']",35.0304368,-80.9695895,Fort Mill Dermatology,29708,5,4.5,South Carolina
373,rejdO1V12C2ZIyEv_Evysg,ktUvM-g8pLFbXiJoXrHOmA,Health & Medical,305,8/25/2010,49,12,3,52,92,2.295845232,Cesar,4525 Dean Martin Dr,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': False, 'RestaurantsPriceRange2': 2, 'BikeParking': False, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': False}","['Massage Therapy', 'Home Health Care', 'Local Services', 'Couriers & Delivery Services', 'Health & Medical', 'Massage', 'Beauty & Spas']",36.1071783,-115.1821865,Massage 2go,89103,52,5,Nevada
374,M3ncFIlEfaSdSpoiMINwBA,iF-yQo8lR74B6QNwLvjLww,Health & Medical,315,8/8/2012,53,6,3,53,68,1.997055629,Kevin,7812 Fairview Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': True}","['Orthodontists', 'Health & Medical', 'Dentists']",35.1465717,-80.8086297,Valeriano Orthodontics,28226,8,5,North Carolina
375,s5mTRiTBOaAw-5YWf7Ui_g,Hq64gtF-ug1mFBRpji5yqQ,Health & Medical,21,6/13/2011,0,1,0,2,82,1.012780936,Doug,3000 Sage Rd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Day Spas', 'Medical Spas', 'Health & Medical', 'Massage Therapy', 'Beauty & Spas', 'Massage']",29.7358298,-95.4676332,Spa Alexis Massage & Bodywork,77056,4,4,Washington
376,s5mTRiTBOaAw-5YWf7Ui_g,Hq64gtF-ug1mFBRpji5yqQ,Beauty & Spa,21,6/13/2011,0,1,0,2,82,1.012780936,Doug,3000 Sage Rd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Day Spas', 'Medical Spas', 'Health & Medical', 'Massage Therapy', 'Beauty & Spas', 'Massage']",29.7358298,-95.4676332,Spa Alexis Massage & Bodywork,77056,4,4,Washington
377,3dXsFv6aAYnVPPuUkvCa8g,Hq64gtF-ug1mFBRpji5yqQ,Health & Medical,31,3/10/2012,0,0,0,0,73,0.901234568,Joydip,3000 Sage Rd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Day Spas', 'Medical Spas', 'Health & Medical', 'Massage Therapy', 'Beauty & Spas', 'Massage']",29.7358298,-95.4676332,Spa Alexis Massage & Bodywork,77056,4,4,Washington
378,3dXsFv6aAYnVPPuUkvCa8g,Hq64gtF-ug1mFBRpji5yqQ,Beauty & Spa,31,3/10/2012,0,0,0,0,73,0.901234568,Joydip,3000 Sage Rd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Day Spas', 'Medical Spas', 'Health & Medical', 'Massage Therapy', 'Beauty & Spas', 'Massage']",29.7358298,-95.4676332,Spa Alexis Massage & Bodywork,77056,4,4,Washington
379,dlRHsiihE-clURQMB_q8TA,Hq64gtF-ug1mFBRpji5yqQ,Health & Medical,7,7/3/2012,0,0,0,0,69,0.851851852,Lindy,3000 Sage Rd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Day Spas', 'Medical Spas', 'Health & Medical', 'Massage Therapy', 'Beauty & Spas', 'Massage']",29.7358298,-95.4676332,Spa Alexis Massage & Bodywork,77056,4,4,Washington
380,dlRHsiihE-clURQMB_q8TA,Hq64gtF-ug1mFBRpji5yqQ,Beauty & Spa,7,7/3/2012,0,0,0,0,69,0.851851852,Lindy,3000 Sage Rd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Day Spas', 'Medical Spas', 'Health & Medical', 'Massage Therapy', 'Beauty & Spas', 'Massage']",29.7358298,-95.4676332,Spa Alexis Massage & Bodywork,77056,4,4,Washington
381,O0bOIlVWVcg9MKy83ojgkQ,Hq64gtF-ug1mFBRpji5yqQ,Health & Medical,52,3/16/2013,33,6,0,8,61,0.756270912,Martina-Realtor,3000 Sage Rd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Day Spas', 'Medical Spas', 'Health & Medical', 'Massage Therapy', 'Beauty & Spas', 'Massage']",29.7358298,-95.4676332,Spa Alexis Massage & Bodywork,77056,4,4,Washington
382,O0bOIlVWVcg9MKy83ojgkQ,Hq64gtF-ug1mFBRpji5yqQ,Beauty & Spa,52,3/16/2013,33,6,0,8,61,0.756270912,Martina-Realtor,3000 Sage Rd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Day Spas', 'Medical Spas', 'Health & Medical', 'Massage Therapy', 'Beauty & Spas', 'Massage']",29.7358298,-95.4676332,Spa Alexis Massage & Bodywork,77056,4,4,Washington
