,user_id,business_id,business_category,user_reviews_count,yelping_since,useful,fans,elite_count,compliment_count,months_since,final_score,user_name,address,attributes,categories,city,hours,is_open,latitude,longitude,business_name,neighborhood,postal_code,business_review_count,stars,business_state
402,cyuDrrG5eEK-TZI867MUPA,IDTfEjfkwRGsqs0WtHmVZA,Home & Service,928,11/23/2010,639,37,5,359,89,3.05035255,Mitch,"3160 Hwy 21, Ste 103  91","{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'ByAppointmentOnly': True}","['Pressure Washers', 'Home & Garden', 'Window Washing', 'Shopping', 'Home Services', 'Home Cleaning']",Fort Mill,"{'Friday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Monday': '8:00-17:00'}",1,35.078182700000006,-80.93461309999999,Wash-It-Pros,,29715,5,5.0,South Carolina
403,cyuDrrG5eEK-TZI867MUPA,tnBFCkfWPM8FVGkR3bYxyA,Beauty & Spa,928,11/23/2010,639,37,5,359,89,3.05035255,Mitch,6257 Carolina Commons Dr,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'ByAppointmentOnly': False}","['Nail Salons', 'Beauty & Spas']",Fort Mill,{},1,34.93675438,-80.83794071,Classy Nails,,29707,4,3.0,South Carolina
404,hXQHu4Isp1wZYO6A-I0zQg,nq9_aLMMmiLG48dmLVQCsQ,Home & Service,211,5/5/2011,18,9,5,51,83,2.9521253869999997,Megan,,"{'BusinessAcceptsCreditCards': True, 'BusinessAcceptsBitcoin': False, 'ByAppointmentOnly': True}","['Gutter Services', 'Home Cleaning', 'Pressure Washers', 'Local Services', 'Home Services']",Indian Trail,"{'Monday': '8:00-20:00', 'Tuesday': '8:00-20:00', 'Friday': '8:00-20:00', 'Wednesday': '8:00-20:00', 'Thursday': '8:00-20:00', 'Sunday': '8:00-20:00', 'Saturday': '8:00-20:00'}",1,35.1019648,-80.5993854,Splish Splash Pressure Washing and Steam Cleaning,,28079,9,4.0,North Carolina
405,hXQHu4Isp1wZYO6A-I0zQg,II-vMV6s9Ke6l9V7jJ8uAA,Beauty & Spa,211,5/5/2011,18,9,5,51,83,2.9521253869999997,Megan,7510 Pineville Matthews Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True, 'ByAppointmentOnly': False}","['Beauty & Spas', 'Nail Salons']",Charlotte,{},1,35.0882299,-80.8457038,Solar Nails,,28226,15,2.5,North Carolina
406,NEPtb8p3nyQkkap0DZ0__g,2Kf00fQ15ILl5b-oQoRScg,Home & Service,150,1/28/2010,187,21,4,95,99,2.77334462,Anthony,645 Park St,{},"['Financial Services', 'Mortgage Brokers', 'Banks & Credit Unions', 'Home Services', 'Real Estate']",Belmont,{},1,35.2538578,-81.027905,Bank of America,,28012,4,1.5,North Carolina
407,NEPtb8p3nyQkkap0DZ0__g,rd9WXRAIey8IkLUn-MG06w,Beauty & Spa,150,1/28/2010,187,21,4,95,99,2.77334462,Anthony,1250 Tom Hall St,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Caters': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsTakeOut': False, 'ByAppointmentOnly': False}","['Beauty & Spas', 'Cosmetics & Beauty Supply', 'Convenience Stores', 'Food', 'Drugstores', 'Shopping']",Fort Mill,"{'Monday': '8:00-22:00', 'Tuesday': '8:00-22:00', 'Friday': '8:00-22:00', 'Wednesday': '8:00-22:00', 'Thursday': '8:00-22:00', 'Sunday': '8:00-22:00', 'Saturday': '8:00-22:00'}",1,35.0082736,-80.920053,Walgreens,,29715,4,3.5,South Carolina
408,apwx9mVErPHhQgxFnlvcjA,9_1Fn1OSLXUoo20_8OUK3w,Home & Service,105,12/10/2010,97,3,3,23,88,2.243359847,David,211 Foster Ave,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Home & Garden', 'Interior Design', 'Home Services', 'Furniture Stores', 'Shopping', 'Furniture Reupholstery', 'Local Services']",Charlotte,"{'Sunday': '13:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",1,35.199153100000004,-80.8718325,Cowbridge Furniture,,28203,6,5.0,North Carolina
409,6ynpX_OjeMBwBCu11p2r9w,h_CWTy9SwAUUW2l1kBJDvw,Home & Service,251,2/21/2014,619,8,4,74,50,2.170456014,Michelle,3651 Centre Circle Dr,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': True}","['Home Services', 'Contractors']",Fort Mill,{},1,35.09349,-80.922698,Paradise Home Improvement,,,4,1.0,South Carolina
410,-0b84SUGVN0YkG5j2MCmBw,6mzdzKxJwoxmsYWewxmHvA,Home & Service,156,11/8/2011,27,5,3,15,77,2.1071384280000003,Marcie,705 S Forest Ln,"{'BusinessAcceptsCreditCards': True, 'BusinessAcceptsBitcoin': False}","['Furniture Reupholstery', 'Local Services', 'Furniture Repair', 'Home Services']",Belmont,"{'Monday': '8:00-18:00', 'Tuesday': '8:00-18:00', 'Friday': '8:00-18:00', 'Wednesday': '8:00-18:00', 'Thursday': '8:00-18:00', 'Saturday': '8:00-16:00'}",1,35.19970186,-81.03034279,Ken' Furniture Repair,,28012,7,4.5,North Carolina
411,WFSW_tX9xODo9W_rAnk9Fw,_WbkQha0xqf2DnYumHAaqg,Home & Service,15,12/10/2012,1,0,0,0,64,0.790141258,Michael,3 Vantine Ave,{'ByAppointmentOnly': False},"['Home Services', 'Tree Services']",Alburgh,{},1,44.974340999999995,-73.300597,Island Tree Service,,5440,3,3.5,Vermont
412,Bic_gIQ6F0vJdD7LGtnYvA,_WbkQha0xqf2DnYumHAaqg,Home & Service,3,12/27/2015,1,0,0,1,28,0.34570043100000003,Alexxa,3 Vantine Ave,{'ByAppointmentOnly': False},"['Home Services', 'Tree Services']",Alburgh,{},1,44.974340999999995,-73.300597,Island Tree Service,,5440,3,3.5,Vermont
413,klj4q4_8qyG1sTyPefurXw,_WbkQha0xqf2DnYumHAaqg,Home & Service,3,6/7/2016,0,0,0,0,22,0.271604938,Eric,3 Vantine Ave,{'ByAppointmentOnly': False},"['Home Services', 'Tree Services']",Alburgh,{},1,44.974340999999995,-73.300597,Island Tree Service,,5440,3,3.5,Vermont
414,zWGj3oOA_X8QPho_l5BRKg,gV-8S6lhTHuobi0LW6D9aQ,Home & Service,835,11/10/2007,2807,47,10,1058,125,5.463274861,Martha,317 E Wilson St,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Shopping', 'Interior Design', 'Home Theatre Installation', 'Arts & Entertainment', 'Mattresses', 'Furniture Stores', 'Art Galleries', 'Home Services', 'Home & Garden']",Madison,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-19:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Sunday': '12:00-17:00', 'Saturday': '10:00-17:00'}",1,43.0747903,-89.3776281,Rubin's Furniture,Capitol,53703,5,4.0,Wisconsin
415,Jtq_pKd7GVbXvFY8YU8kmw,_sIQY8OQLmny0Ue_Gtra6g,Home & Service,369,7/25/2007,430,26,10,312,129,5.458658019,Marissa,1201 S Park St,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Keys & Locksmiths', 'Home Services', 'Shopping', 'Home & Garden', 'Hardware Stores']",Madison,"{'Monday': '7:00-17:00', 'Tuesday': '7:00-17:00', 'Friday': '7:00-17:00', 'Wednesday': '7:00-17:00', 'Thursday': '7:00-17:00', 'Saturday': '8:00-16:00'}",1,43.0538081,-89.3959468,Quality True Value Hardware,Bay Creek,53715,9,5.0,Wisconsin
416,Jtq_pKd7GVbXvFY8YU8kmw,T4QrbPGt_9HWbMqhxJ0OeA,Health & Medical,369,7/25/2007,430,26,10,312,129,5.458658019,Marissa,3146 Deming Way,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Doctors', 'Obstetricians & Gynecologists', 'Health & Medical', 'Fertility']",Middleton,"{'Monday': '7:30-16:00', 'Tuesday': '7:30-16:00', 'Friday': '7:30-16:00', 'Wednesday': '7:30-13:00', 'Thursday': '7:30-16:00', 'Sunday': '11:00-23:00', 'Saturday': '8:00-11:00'}",1,43.105742600000006,-89.52648520000001,Wisconsin Fertility Institute,,53562,4,2.0,Wisconsin
417,bGzQELylOfNPi_XpitxPTQ,nk0rVsak2gP7IEVxayx0qg,Home & Service,434,7/11/2008,56,36,10,274,117,5.30799514,Liz,9770 Silicon Prairie Pkwy,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Home Services', 'Shopping', 'Musical Instruments & Teachers', 'Lighting Fixtures & Equipment', 'Electronics']",Madison,"{'Friday': '9:00-17:30', 'Tuesday': '9:00-17:30', 'Thursday': '9:00-17:30', 'Wednesday': '9:00-17:30', 'Monday': '9:00-17:30'}",1,43.0580445,-89.5574615,Full Compass Systems,,53593,24,2.5,Wisconsin
418,bGzQELylOfNPi_XpitxPTQ,zSzklX7tkTv4Xa6SBMReDA,Beauty & Spa,434,7/11/2008,56,36,10,274,117,5.30799514,Liz,2929 Atwood Ave,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'GoodForKids': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Hair Salons', 'Nail Salons', 'Beauty & Spas']",Madison,"{'Monday': '9:00-21:00', 'Tuesday': '9:00-21:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-21:00', 'Thursday': '9:00-21:00', 'Sunday': '11:00-16:00', 'Saturday': '9:00-17:00'}",1,43.09379959,-89.34149933,Anaala Salon & Spa,Schenk - Atwood,53704,26,3.5,Wisconsin
419,WN3FQ5lNz5q8FFbeH42OxQ,1CsALVE2EF7ZK5DqhC0rOQ,Home & Service,865,10/9/2007,4596,167,9,10583,126,5.2086717369999995,Melanie,670 S Whitney Way,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'WheelchairAccessible': True}","['Home Theatre Installation', 'Home & Garden', 'Lighting Fixtures & Equipment', 'Furniture Stores', 'Home Services', 'Shopping']",Madison,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-19:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Sunday': '12:00-17:00', 'Saturday': '10:00-17:00'}",1,43.051879,-89.4742907,RLifestyle,,53711,7,4.5,Wisconsin
420,hd-S4mtrPY9Q6iuBJegnOQ,7NX8yDzFMPs35RtlPLcsBA,Home & Service,833,2/8/2007,2926,59,9,486,134,5.194955805,Ellen,"2741 Losee Rd, Ste K","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Home Services', 'Home Network Installation', 'Computers', 'Web Design', 'IT Services & Computer Repair', 'Local Services', 'Shopping', 'Data Recovery', 'Professional Services']",North Las Vegas,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",1,36.209771,-115.13360300000001,Computer Repair Las Vegas,,89030,103,5.0,Nevada
421,hd-S4mtrPY9Q6iuBJegnOQ,bHF_7tP6cyOqnyU4Xm0gEQ,Health & Medical,833,2/8/2007,2926,59,9,486,134,5.194955805,Ellen,1800 W Charleston Blvd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Emergency Rooms', 'Hospitals', 'Family Practice', 'Medical Centers', 'Doctors']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.160423,-115.169951,University Medical Center,Downtown,89102,112,2.0,Nevada
422,nT3tLANzGy0a7DuB_GIQjA,U6zsZhOQ9QrdrbcY4StV2Q,Home & Service,599,1/12/2008,209,40,9,570,123,5.002960262,Rebecca,1525 Williamson St,"{'DogsAllowed': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'WheelchairAccessible': True}","['Nurseries & Gardening', 'Gardeners', 'Shopping', 'Home Services', 'Breweries', 'Food', 'Brewing Supplies', 'Home & Garden', 'Hobby Shops']",Madison,"{'Monday': '11:00-19:00', 'Tuesday': '11:00-19:00', 'Friday': '11:00-19:00', 'Wednesday': '11:00-19:00', 'Thursday': '11:00-19:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,43.0876896,-89.35825600000001,Brew & Grow,Williamson - Marquette,53703,14,3.5,Wisconsin
423,nT3tLANzGy0a7DuB_GIQjA,quDJejS81zZM3Vmvyz8fBQ,Health & Medical,599,1/12/2008,209,40,9,570,123,5.002960262,Rebecca,6012 Gemini Dr,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Shopping', 'Eyewear & Opticians', 'Laser Eye Surgery/Lasik', 'Optometrists', 'Health & Medical']",Madison,"{'Friday': '8:00-17:00', 'Tuesday': '9:15-17:00', 'Thursday': '8:00-17:00', 'Wednesday': '7:00-16:00', 'Monday': '8:00-19:00'}",1,43.08537702,-89.27762746,Isthmus Eye Care,McClellan Park,53718,8,4.5,Wisconsin
424,nT3tLANzGy0a7DuB_GIQjA,rwbqcHXxWHBZu4wUbKSVgA,Beauty & Spa,599,1/12/2008,209,40,9,570,123,5.002960262,Rebecca,2039 Winnebago St,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Barbers', 'Hair Salons', 'Beauty & Spas']",Madison,"{'Monday': '12:00-19:00', 'Tuesday': '9:00-20:00', 'Friday': '9:00-20:00', 'Wednesday': '8:00-20:00', 'Thursday': '9:00-20:00', 'Saturday': '8:00-15:00'}",1,43.092996,-89.353852,Union Hair Parlor,Schenk - Atwood,53704,58,5.0,Wisconsin
425,LAsOaowycjpyCenm1IUi_g,Nm-9cOSh9SLT2e4qcnFlcA,Home & Service,323,2/21/2009,403,22,8,209,110,4.452294022,Jen,,"{'BusinessAcceptsCreditCards': False, 'BusinessAcceptsBitcoin': False, 'ByAppointmentOnly': True}","['Home Inspectors', 'Home Services']",Madison,"{'Monday': '8:00-17:30', 'Tuesday': '8:00-17:30', 'Friday': '8:00-17:30', 'Wednesday': '8:00-17:30', 'Thursday': '8:00-17:30', 'Sunday': '8:30-17:30', 'Saturday': '8:30-17:30'}",1,43.07163320000001,-89.4600369,Accredited Home Inspection Services,,53705,4,5.0,Wisconsin
426,LAsOaowycjpyCenm1IUi_g,n-zlESQPc59T174Mp9cMPQ,Health & Medical,323,2/21/2009,403,22,8,209,110,4.452294022,Jen,7420 Mineral Point Rd,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'AcceptsInsurance': False, 'GoodForKids': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Day Spas', 'Massage Therapy', 'Health & Medical', 'Massage', 'Beauty & Spas', 'Hair Salons']",Madison,"{'Monday': '8:00-21:00', 'Tuesday': '8:00-21:00', 'Friday': '9:00-17:00', 'Wednesday': '8:00-21:00', 'Thursday': '8:00-21:00', 'Sunday': '10:00-17:00', 'Saturday': '9:00-17:00'}",1,43.060692700000004,-89.51132679999999,Rejuvenation Spa,,53717,25,4.0,Wisconsin
427,m8nDqQ7a3zQWfkNK1_vwnQ,PV6PBJXIigAdzaSi3SLwOA,Home & Service,596,6/30/2009,1831,41,8,2006,106,4.442964137,Peter,8400 Market St,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WiFi': 'free'}","['Real Estate', 'Event Planning & Services', 'Home Services', 'Hotels', 'Hotels & Travel', 'Apartments']",Middleton,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,43.09430823,-89.52771127,Residence Inn by Marriott Madison West/Middleton,,53562,10,4.0,Wisconsin
428,g42wi9bOD_WAZsro7VW6rA,C-_NYInA74zB_jzAq1IrSw,Home & Service,253,1/24/2007,134,18,7,142,135,4.369577748999999,Helen,1202 Regent St,"{'BusinessAcceptsCreditCards': False, 'ByAppointmentOnly': False}","['Real Estate', 'Property Management', 'Home Services', 'Real Estate Services', 'Apartments']",Madison,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '10:00-14:00'}",1,43.0681355,-89.4060643,Madison Property Management,South Campus,53715,17,2.5,Wisconsin
429,w8flMOM04LfF0175Stp3AA,L23Lyc6sivNhblzxHiecYA,Health & Medical,639,1/26/2007,375,73,11,1530,135,5.940891785,Nette,"711 E Carefree Hwy, Ste 140",{},"['Pharmacy', 'Drugstores', 'Pet Services', 'Health & Medical', 'Pets', 'Shopping', 'Veterinarians']",Phoenix,"{'Friday': '6:00-18:00', 'Tuesday': '6:00-18:00', 'Thursday': '6:00-18:00', 'Wednesday': '6:00-6:15', 'Monday': '6:00-18:00'}",1,33.79897311,-112.0650905,Roadrunner Pharmacy,,85085,122,3.5,Arizona
430,_MJOtVTGB8OFwOixJhHubQ,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,5,5/29/2013,0,0,0,0,59,0.728395062,Regina,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",Mesa,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '8:00-12:00'}",1,33.396629,-111.615618,Braces R Us,,85208,11,5.0,Arkansas
431,ByJOtvEMBk4WM3LxwV0L3w,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,4,5/28/2014,0,0,0,0,47,0.580246914,Cheryl,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",Mesa,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '8:00-12:00'}",1,33.396629,-111.615618,Braces R Us,,85208,11,5.0,Arkansas
432,A2oilvP9WPaJfEf3Gp5sRw,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,1,4/6/2015,0,0,0,0,36,0.444444444,Karen,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",Mesa,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '8:00-12:00'}",1,33.396629,-111.615618,Braces R Us,,85208,11,5.0,Arkansas
433,jnNSThYhkBAx_H7tK2kAsg,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,5,4/8/2015,0,0,0,0,36,0.444444444,Josh,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",Mesa,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '8:00-12:00'}",1,33.396629,-111.615618,Braces R Us,,85208,11,5.0,Arkansas
434,2SbdXb5zhr_sYvUnB_33uQ,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,4,6/19/2015,0,0,0,0,34,0.419753086,Regina,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",Mesa,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '8:00-12:00'}",1,33.396629,-111.615618,Braces R Us,,85208,11,5.0,Arkansas
435,1Emm79V-6riYjiwOmVHBuA,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,1,7/20/2015,0,0,0,0,33,0.40740740700000005,Maritza,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",Mesa,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '8:00-12:00'}",1,33.396629,-111.615618,Braces R Us,,85208,11,5.0,Arkansas
436,eJd3iIkiUiIH-8wIAT76Eg,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,2,9/4/2015,0,0,0,0,31,0.382716049,C,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",Mesa,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '8:00-12:00'}",1,33.396629,-111.615618,Braces R Us,,85208,11,5.0,Arkansas
437,78gZ8D1MY3ZHLtzWuFqOhA,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,3,11/11/2015,0,0,0,0,29,0.358024691,April,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",Mesa,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '8:00-12:00'}",1,33.396629,-111.615618,Braces R Us,,85208,11,5.0,Arkansas
438,UWAJns5wCqNmM5mtWtDcNg,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,12,4/12/2016,2,0,0,0,24,0.296331898,Daniel,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",Mesa,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '8:00-12:00'}",1,33.396629,-111.615618,Braces R Us,,85208,11,5.0,Arkansas
439,yUlgeMrRoxVdBii55YQ7ig,eoOFTyoUsy46BXSrGnx-_g,Health & Medical,4,8/3/2016,6,0,0,0,20,0.247020385,Autumn,1010 S Crismon Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Health & Medical', 'Dentists', 'Orthodontists']",Mesa,"{'Monday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Friday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Saturday': '8:00-12:00'}",1,33.396629,-111.615618,Braces R Us,,85208,11,5.0,Arkansas
440,nQx3nKOEqr0lqpL0RIMO6g,jYnEPopX6gLlkoIRnWX7VQ,Health & Medical,6,10/30/2008,0,0,0,1,114,1.407411025,Chris,"ReNew Medical Spa, 6980 Smoke Ranch Rd, Ste150","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Massage', 'Health & Medical', 'Life Coach', 'Yoga', 'Active Life', 'Beauty & Spas', 'Physical Therapy', 'Fitness & Instruction', 'Professional Services']",Las Vegas,{},0,36.1988542,-115.2659777,Open Up Therapies,Summerlin,89128,3,5.0,California
441,nQx3nKOEqr0lqpL0RIMO6g,jYnEPopX6gLlkoIRnWX7VQ,Beauty & Spa,6,10/30/2008,0,0,0,1,114,1.407411025,Chris,"ReNew Medical Spa, 6980 Smoke Ranch Rd, Ste150","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Massage', 'Health & Medical', 'Life Coach', 'Yoga', 'Active Life', 'Beauty & Spas', 'Physical Therapy', 'Fitness & Instruction', 'Professional Services']",Las Vegas,{},0,36.1988542,-115.2659777,Open Up Therapies,Summerlin,89128,3,5.0,California
442,TdiS_KhV5av_m3nujACn7A,jYnEPopX6gLlkoIRnWX7VQ,Health & Medical,3,12/7/2011,0,0,0,0,76,0.938271605,Elizabeth,"ReNew Medical Spa, 6980 Smoke Ranch Rd, Ste150","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Massage', 'Health & Medical', 'Life Coach', 'Yoga', 'Active Life', 'Beauty & Spas', 'Physical Therapy', 'Fitness & Instruction', 'Professional Services']",Las Vegas,{},0,36.1988542,-115.2659777,Open Up Therapies,Summerlin,89128,3,5.0,California
